,Id,t (Myr),x (pc),y (pc),z (pc)
960,0,8.0,-8295.871133589582,-1793.7883069581524,21.30171288135355
961,1,8.0,-8255.144712594707,-1846.7264088903255,37.01101572182407
962,2,8.0,-8289.016406187693,-1779.4353399985782,33.80787083116321
963,3,8.0,-8264.704181610094,-1820.667758336552,48.07343608591809
964,4,8.0,-8291.700716677355,-1780.642278652332,19.527374250770574
965,5,8.0,-8293.695120865214,-1831.9412008783297,21.85015356136784
966,6,8.0,-8273.796090533457,-1818.6424537157177,43.01802741665225
967,7,8.0,-8275.405266042315,-1814.6714249511401,51.4753253180765
968,8,8.0,-8299.863663141563,-1821.647037332742,68.32823353867168
969,9,8.0,-8272.167105552384,-1815.3202467013696,47.53605559598572
970,10,8.0,-8274.09968861874,-1811.7589305999234,48.6804144416454
971,11,8.0,-8274.45562545674,-1808.4242146155295,44.00231072871062
972,0,8.1,-8296.425664657432,-1815.0505454914485,21.151877981239068
973,1,8.1,-8255.196807594592,-1868.637660879439,37.05670665900384
974,2,8.1,-8289.82177387995,-1800.483470105399,33.449138659330984
975,3,8.1,-8264.528063415015,-1842.872524877518,48.08323955098072
976,4,8.1,-8291.71436827377,-1802.244776168,19.397137322547472
977,5,8.1,-8294.437617614203,-1853.8141524419032,21.35731073345049
978,6,8.1,-8273.58919368066,-1840.297451954423,42.97821817306285
979,7,8.1,-8275.388761114478,-1836.5299310340995,51.398163617183926
980,8,8.1,-8299.846431275724,-1843.65019111785,68.55483584226295
981,9,8.1,-8271.970566640164,-1837.3463258557592,47.48208011499231
982,10,8.1,-8273.92704592077,-1833.741577176847,48.64123937960751
983,11,8.1,-8274.326075426832,-1830.2878255541552,43.92453340937928
984,0,8.2,-8296.980195725282,-1836.3127840247444,21.00204308112458
985,1,8.2,-8255.248902594476,-1890.5489128685522,37.1023975961836
986,2,8.2,-8290.627141572206,-1821.5316002122202,33.09040648749877
987,3,8.2,-8264.351945219938,-1865.0772914184838,48.09304301604335
988,4,8.2,-8291.728019870185,-1823.8472736836686,19.266900394324377
989,5,8.2,-8295.180114363191,-1875.6871040054766,20.864467905533143
990,6,8.2,-8273.382296827864,-1861.9524501931278,42.93840892947346
991,7,8.2,-8275.372256186643,-1858.3884371170586,51.321001916291344
992,8,8.2,-8299.829199409885,-1865.6533449029582,68.78143814585422
993,9,8.2,-8271.774027727944,-1859.372405010149,47.428104633998885
994,10,8.2,-8273.7544032228,-1855.7242237537705,48.602064317569635
995,11,8.2,-8274.196525396927,-1852.151436492781,43.84675609004794
996,0,8.3,-8297.53472679313,-1857.5750225580407,20.852208181010095
997,1,8.3,-8255.300997594359,-1912.4601648576659,37.14808853336337
998,2,8.3,-8291.432509264463,-1842.5797303190411,32.731674315666545
999,3,8.3,-8264.17582702486,-1887.28205795945,48.10284648110599
1000,4,8.3,-8291.7416714666,-1845.449771199337,19.13666346610128
1001,5,8.3,-8295.92261111218,-1897.56005556905,20.37162507761579
1002,6,8.3,-8273.175399975065,-1883.6074484318328,42.898599685884065
1003,7,8.3,-8275.355751258807,-1880.2469432000178,51.24384021539877
1004,8,8.3,-8299.811967544045,-1887.6564986880664,69.0080404494455
1005,9,8.3,-8271.577488815725,-1881.3984841645386,47.37412915300547
1006,10,8.3,-8273.58176052483,-1877.706870330694,48.56288925553175
1007,11,8.3,-8274.06697536702,-1874.0150474314069,43.7689787707166
1008,0,8.4,-8298.089257860978,-1878.8372610913366,20.70237328089561
1009,1,8.4,-8255.353092594245,-1934.3714168467793,37.19377947054314
1010,2,8.4,-8292.23787695672,-1863.6278604258623,32.37294214383432
1011,3,8.4,-8263.99970882978,-1909.4868245004159,48.11264994616862
1012,4,8.4,-8291.755323063013,-1867.0522687150053,19.006426537878184
1013,5,8.4,-8296.66510786117,-1919.4330071326237,19.878782249698443
1014,6,8.4,-8272.968503122269,-1905.262446670538,42.85879044229466
1015,7,8.4,-8275.339246330972,-1902.1054492829771,51.166678514506195
1016,8,8.4,-8299.794735678206,-1909.6596524731751,69.23464275303678
1017,9,8.4,-8271.380949903505,-1903.4245633189282,47.32015367201205
1018,10,8.4,-8273.40911782686,-1899.6895169076179,48.52371419349387
1019,11,8.4,-8273.937425337113,-1895.878658370033,43.69120145138526
1020,0,8.5,-8298.643788928828,-1900.099499624633,20.552538380781122
1021,1,8.5,-8255.40518759413,-1956.2826688358928,37.239470407722905
1022,2,8.5,-8293.043244648976,-1884.675990532683,32.01420997200211
1023,3,8.5,-8263.823590634702,-1931.6915910413816,48.12245341123125
1024,4,8.5,-8291.768974659428,-1888.6547662306739,18.876189609655086
1025,5,8.5,-8297.407604610158,-1941.3059586961972,19.385939421781096
1026,6,8.5,-8272.761606269472,-1926.9174449092432,42.818981198705266
1027,7,8.5,-8275.322741403135,-1923.9639553659363,51.08951681361363
1028,8,8.5,-8299.777503812367,-1931.6628062582831,69.46124505662804
1029,9,8.5,-8271.184410991285,-1925.4506424733179,47.26617819101863
1030,10,8.5,-8273.23647512889,-1921.672163484541,48.48453913145599
1031,11,8.5,-8273.807875307208,-1917.742269308659,43.61342413205393
1032,0,8.6,-8299.198319996676,-1921.361738157929,20.402703480666638
1033,1,8.6,-8255.457282594012,-1978.1939208250064,37.28516134490267
1034,2,8.6,-8293.848612341233,-1905.7241206395042,31.655477800169884
1035,3,8.6,-8263.647472439623,-1953.8963575823477,48.13225687629388
1036,4,8.6,-8291.782626255843,-1910.2572637463422,18.74595268143199
1037,5,8.6,-8298.150101359148,-1963.1789102597706,18.89309659386375
1038,6,8.6,-8272.554709416674,-1948.5724431479484,42.77917195511587
1039,7,8.6,-8275.3062364753,-1945.8224614488956,51.012355112721046
1040,8,8.6,-8299.760271946527,-1953.6659600433914,69.68784736021932
1041,9,8.6,-8270.987872079066,-1947.4767216277078,47.21220271002522
1042,10,8.6,-8273.06383243092,-1943.6548100614648,48.44536406941811
1043,11,8.6,-8273.6783252773,-1939.6058802472846,43.53564681272259
1044,0,8.7,-8299.752851064526,-1942.623976691225,20.252868580552157
1045,1,8.7,-8255.509377593899,-2000.1051728141197,37.33085228208243
1046,2,8.7,-8294.65398003349,-1926.7722507463252,31.296745628337664
1047,3,8.7,-8263.471354244546,-1976.1011241233136,48.14206034135651
1048,4,8.7,-8291.796277852258,-1931.8597612620108,18.615715753208892
1049,5,8.7,-8298.892598108137,-1985.0518618233443,18.400253765946402
1050,6,8.7,-8272.347812563878,-1970.2274413866533,42.739362711526475
1051,7,8.7,-8275.289731547464,-1967.6809675318548,50.93519341182847
1052,8,8.7,-8299.743040080688,-1975.6691138284996,69.91444966381059
1053,9,8.7,-8270.791333166846,-1969.5028007820972,47.1582272290318
1054,10,8.7,-8272.89118973295,-1965.6374566383884,48.40618900738023
1055,11,8.7,-8273.548775247393,-1961.4694911859103,43.45786949339125
1056,0,8.8,-8300.307382132376,-1963.8862152245213,20.10303368043767
1057,1,8.8,-8255.561472593781,-2022.0164248032331,37.376543219262196
1058,2,8.8,-8295.459347725746,-1947.8203808531462,30.93801345650544
1059,3,8.8,-8263.295236049467,-1998.3058906642796,48.15186380641915
1060,4,8.8,-8291.809929448673,-1953.4622587776792,18.485478824985798
1061,5,8.8,-8299.635094857127,-2006.9248133869175,17.907410938029056
1062,6,8.8,-8272.140915711081,-1991.8824396253583,42.69955346793707
1063,7,8.8,-8275.273226619629,-1989.539473614814,50.8580317109359
1064,8,8.8,-8299.72580821485,-1997.6722676136076,70.14105196740188
1065,9,8.8,-8270.594794254626,-1991.528879936487,47.10425174803838
1066,10,8.8,-8272.718547034981,-1987.620103215312,48.36701394534235
1067,11,8.8,-8273.419225217487,-1983.333102124536,43.380092174059904
1068,0,8.9,-8300.861913200224,-1985.1484537578174,19.95319878032318
1069,1,8.9,-8255.613567593666,-2043.9276767923466,37.42223415644196
1070,2,8.9,-8296.264715418003,-1968.8685109599671,30.579281284673225
1071,3,8.9,-8263.119117854389,-2020.5106572052455,48.161667271481775
1072,4,8.9,-8291.823581045088,-1975.0647562933477,18.355241896762703
1073,5,8.9,-8300.377591606117,-2028.7977649504912,17.414568110111702
1074,6,8.9,-8271.934018858283,-2013.5374378640636,42.659744224347676
1075,7,8.9,-8275.256721691792,-2011.3979796977733,50.780870010043316
1076,8,8.9,-8299.70857634901,-2019.6754213987158,70.36765427099314
1077,9,8.9,-8270.398255342407,-2013.5549590908768,47.050276267044964
1078,10,8.9,-8272.54590433701,-2009.6027497922355,48.327838883304466
1079,11,8.9,-8273.289675187581,-2005.196713063162,43.302314854728564
1080,0,9.0,-8301.416444268072,-2006.4106922911135,19.8033638802087
1081,1,9.0,-8255.66566259355,-2065.8389287814603,37.46792509362172
1082,2,9.0,-8297.07008311026,-1989.916641066788,30.220549112841002
1083,3,9.0,-8262.94299965931,-2042.7154237462116,48.17147073654441
1084,4,9.0,-8291.837232641501,-1996.667253809016,18.225004968539604
1085,5,9.0,-8301.120088355105,-2050.6707165140647,16.921725282194355
1086,6,9.0,-8271.727122005486,-2035.1924361027686,42.61993498075828
1087,7,9.0,-8275.240216763956,-2033.2564857807324,50.70370830915074
1088,8,9.0,-8299.691344483172,-2041.6785751838245,70.5942565745844
1089,9,9.0,-8270.201716430187,-2035.5810382452664,46.99630078605155
1090,10,9.0,-8272.37326163904,-2031.585396369159,48.28866382126659
1091,11,9.0,-8273.160125157674,-2027.060324001788,43.224537535397225
1092,0,9.1,-8301.970975335922,-2027.6729308244096,19.653528980094215
1093,1,9.1,-8255.717757593435,-2087.7501807705735,37.51361603080149
1094,2,9.1,-8297.875450802518,-2010.9647711736093,29.861816941008783
1095,3,9.1,-8262.766881464231,-2064.9201902871773,48.18127420160704
1096,4,9.1,-8291.850884237916,-2018.2697513246842,18.094768040316506
1097,5,9.1,-8301.862585104094,-2072.5436680776384,16.428882454277005
1098,6,9.1,-8271.52022515269,-2056.8474343414737,42.580125737168885
1099,7,9.1,-8275.22371183612,-2055.1149918636916,50.62654660825817
1100,8,9.1,-8299.674112617333,-2063.6817289689325,70.82085887817568
1101,9,9.1,-8270.005177517967,-2057.607117399656,46.94232530505813
1102,10,9.1,-8272.20061894107,-2053.568042946082,48.249488759228704
1103,11,9.1,-8273.030575127768,-2048.923934940414,43.146760216065886
1104,0,9.2,-8302.52550640377,-2048.935169357706,19.503694079979727
1105,1,9.2,-8255.76985259332,-2109.661432759687,37.55930696798126
1106,2,9.2,-8298.680818494773,-2032.0129012804302,29.50308476917656
1107,3,9.2,-8262.590763269154,-2087.1249568281432,48.19107766666967
1108,4,9.2,-8291.864535834331,-2039.8722488403528,17.96453111209341
1109,5,9.2,-8302.605081853084,-2094.4166196412116,15.93603962635966
1110,6,9.2,-8271.313328299893,-2078.5024325801787,42.54031649357949
1111,7,9.2,-8275.207206908284,-2076.9734979466507,50.54938490736559
1112,8,9.2,-8299.656880751494,-2085.6848827540407,71.04746118176696
1113,9,9.2,-8269.808638605748,-2079.6331965540458,46.88834982406471
1114,10,9.2,-8272.0279762431,-2075.550689523006,48.21031369719083
1115,11,9.2,-8272.90102509786,-2070.78754587904,43.06898289673455
1116,0,9.3,-8303.08003747162,-2070.1974078910016,19.353859179865243
1117,1,9.3,-8255.821947593204,-2131.572684748801,37.60499790516102
1118,2,9.3,-8299.48618618703,-2053.061031387251,29.144352597344344
1119,3,9.3,-8262.414645074075,-2109.3297233691096,48.20088113173231
1120,4,9.3,-8291.878187430746,-2061.474746356021,17.834294183870316
1121,5,9.3,-8303.347578602074,-2116.2895712047853,15.443196798442314
1122,6,9.3,-8271.106431447097,-2100.1574308188838,42.500507249990086
1123,7,9.3,-8275.19070198045,-2098.83200402961,50.47222320647301
1124,8,9.3,-8299.639648885654,-2107.688036539149,71.27406348535823
1125,9,9.3,-8269.61209969353,-2101.6592757084354,46.834374343071296
1126,10,9.3,-8271.85533354513,-2097.5333360999293,48.17113863515294
1127,11,9.3,-8272.771475067953,-2092.6511568176657,42.991205577403214
1128,0,9.4,-8303.634568539468,-2091.459646424298,19.20402427975076
1129,1,9.4,-8255.874042593088,-2153.483936737914,37.650688842340784
1130,2,9.4,-8300.291553879286,-2074.109161494072,28.78562042551212
1131,3,9.4,-8262.238526878997,-2131.5344899100755,48.210684596794934
1132,4,9.4,-8291.891839027161,-2083.07724387169,17.704057255647218
1133,5,9.4,-8304.090075351061,-2138.162522768359,14.950353970524958
1134,6,9.4,-8270.899534594299,-2121.8124290575893,42.46069800640069
1135,7,9.4,-8275.174197052613,-2120.6905101125694,50.39506150558044
1136,8,9.4,-8299.622417019815,-2129.691190324257,71.5006657889495
1137,9,9.4,-8269.41556078131,-2123.685354862825,46.78039886207788
1138,10,9.4,-8271.682690847161,-2119.515982676853,48.131963573115065
1139,11,9.4,-8272.641925038048,-2114.5147677562913,42.913428258071875
1140,0,9.5,-8304.189099607318,-2112.721884957594,19.054189379636274
1141,1,9.5,-8255.926137592973,-2175.3951887270273,37.69637977952055
1142,2,9.5,-8301.096921571543,-2095.157291600893,28.426888253679902
1143,3,9.5,-8262.062408683918,-2153.739256451041,48.220488061857566
1144,4,9.5,-8291.905490623574,-2104.679741387358,17.57382032742412
1145,5,9.5,-8304.832572100051,-2160.035474331932,14.457511142607611
1146,6,9.5,-8270.692637741502,-2143.4674272962943,42.42088876281129
1147,7,9.5,-8275.157692124776,-2142.5490161955286,50.31789980468787
1148,8,9.5,-8299.605185153976,-2151.6943441093654,71.72726809254078
1149,9,9.5,-8269.21902186909,-2145.7114340172147,46.72642338108446
1150,10,9.5,-8271.51004814919,-2141.4986292537765,48.092788511077195
1151,11,9.5,-8272.512375008142,-2136.378378694917,42.83565093874053
1152,0,9.6,-8304.743630675166,-2133.9841234908904,18.904354479521785
1153,1,9.6,-8255.978232592857,-2197.306440716141,37.74207071670032
1154,2,9.6,-8301.9022892638,-2116.205421707714,28.068156081847683
1155,3,9.6,-8261.88629048884,-2175.944022992007,48.2302915269202
1156,4,9.6,-8291.91914221999,-2126.282238903026,17.443583399201025
1157,5,9.6,-8305.57506884904,-2181.908425895506,13.964668314690265
1158,6,9.6,-8270.485740888706,-2165.122425534999,42.3810795192219
1159,7,9.6,-8275.141187196941,-2164.4075222784877,50.240738103795294
1160,8,9.6,-8299.587953288137,-2173.697497894474,71.95387039613206
1161,9,9.6,-8269.02248295687,-2167.7375131716044,46.67244790009104
1162,10,9.6,-8271.33740545122,-2163.4812758307003,48.05361344903931
1163,11,9.6,-8272.382824978235,-2158.241989633543,42.75787361940919
1164,0,9.7,-8305.298161743016,-2155.2463620241865,18.7545195794073
1165,1,9.7,-8256.030327592742,-2219.2176927052546,37.78776165388008
1166,2,9.7,-8302.707656956056,-2137.253551814535,27.70942391001546
1167,3,9.7,-8261.710172293762,-2198.1487895329733,48.24009499198283
1168,4,9.7,-8291.932793816404,-2147.884736418695,17.31334647097793
1169,5,9.7,-8306.317565598029,-2203.7813774590795,13.471825486772918
1170,6,9.7,-8270.278844035907,-2186.7774237737044,42.3412702756325
1171,7,9.7,-8275.124682269105,-2186.266028361447,50.16357640290271
1172,8,9.7,-8299.570721422298,-2195.700651679582,72.18047269972332
1173,9,9.7,-8268.82594404465,-2189.7635923259945,46.61847241909762
1174,10,9.7,-8271.164762753251,-2185.4639224076236,48.014438387001434
1175,11,9.7,-8272.253274948329,-2180.105600572169,42.68009630007785
1176,0,9.8,-8305.852692810864,-2176.508600557482,18.60468467929282
1177,1,9.8,-8256.082422592626,-2241.128944694368,37.833452591059846
1178,2,9.8,-8303.513024648313,-2158.3016819213562,27.350691738183244
1179,3,9.8,-8261.534054098684,-2220.353556073939,48.24989845704547
1180,4,9.8,-8291.94644541282,-2169.4872339343633,17.18310954275483
1181,5,9.8,-8307.060062347018,-2225.6543290226527,12.978982658855571
1182,6,9.8,-8270.07194718311,-2208.4324220124095,42.3014610320431
1183,7,9.8,-8275.10817734127,-2208.124534444406,50.08641470201014
1184,8,9.8,-8299.55348955646,-2217.70380546469,72.4070750033146
1185,9,9.8,-8268.629405132431,-2211.7896714803837,46.564496938104206
1186,10,9.8,-8270.992120055282,-2207.446568984547,47.97526332496355
1187,11,9.8,-8272.123724918421,-2201.969211510795,42.60231898074651
1188,0,9.9,-8306.407223878712,-2197.7708390907787,18.454849779178332
1189,1,9.9,-8256.13451759251,-2263.040196683481,37.87914352823962
1190,2,9.9,-8304.31839234057,-2179.349812028177,26.99195956635102
1191,3,9.9,-8261.357935903603,-2242.558322614905,48.25970192210809
1192,4,9.9,-8291.960097009234,-2191.0897314500316,17.052872614531736
1193,5,9.9,-8307.802559096008,-2247.5272805862264,12.486139830938216
1194,6,9.9,-8269.865050330314,-2230.0874202511145,42.261651788453705
1195,7,9.9,-8275.091672413433,-2229.9830405273656,50.009253001117564
1196,8,9.9,-8299.53625769062,-2239.7069592497983,72.63367730690588
1197,9,9.9,-8268.432866220212,-2233.815750634774,46.5105214571108
1198,10,9.9,-8270.81947735731,-2229.4292155614708,47.93608826292567
1199,11,9.9,-8271.994174888514,-2223.8328224494207,42.52454166141518
1200,0,10.0,-8306.961754946562,-2219.0330776240744,18.305014879063847
1201,1,10.0,-8256.186612592395,-2284.951448672595,37.92483446541938
1202,2,10.0,-8305.123760032828,-2200.397942134998,26.6332273945188
1203,3,10.0,-8261.181817708526,-2264.763089155871,48.269505387170724
1204,4,10.0,-8291.97374860565,-2212.6922289657,16.922635686308638
1205,5,10.0,-8308.545055844997,-2269.4002321498,11.993297003020869
1206,6,10.0,-8269.658153477516,-2251.7424184898196,42.22184254486431
1207,7,10.0,-8275.075167485598,-2251.8415466103247,49.93209130022499
1208,8,10.0,-8299.51902582478,-2261.7101130349065,72.86027961049714
1209,9,10.0,-8268.236327307992,-2255.841829789163,46.456545976117376
1210,10,10.0,-8270.646834659341,-2251.4118621383946,47.89691320088779
1211,11,10.0,-8271.864624858608,-2245.6964333880464,42.44676434208384
1212,0,10.1,-8307.516286014412,-2240.295316157371,18.155179978949363
1213,1,10.1,-8256.23870759228,-2306.8627006617085,37.970525402599144
1214,2,10.1,-8305.929127725083,-2221.446072241819,26.27449522268658
1215,3,10.1,-8261.005699513447,-2286.967855696837,48.27930885223336
1216,4,10.1,-8291.987400202062,-2234.294726481369,16.792398758085543
1217,5,10.1,-8309.287552593985,-2291.2731837133733,11.500454175103522
1218,6,10.1,-8269.45125662472,-2273.3974167285246,42.18203330127491
1219,7,10.1,-8275.058662557762,-2273.700052693284,49.85492959933241
1220,8,10.1,-8299.501793958942,-2283.7132668200147,73.08688191408844
1221,9,10.1,-8268.039788395772,-2277.867908943553,46.40257049512396
1222,10,10.1,-8270.474191961372,-2273.394508715318,47.85773813884991
1223,11,10.1,-8271.735074828703,-2267.560044326672,42.3689870227525
1224,0,10.2,-8308.07081708226,-2261.557554690667,18.00534507883488
1225,1,10.2,-8256.290802592162,-2328.7739526508217,38.01621633977891
1226,2,10.2,-8306.73449541734,-2242.49420234864,25.91576305085436
1227,3,10.2,-8260.829581318369,-2309.172622237803,48.28911231729599
1228,4,10.2,-8292.001051798477,-2255.897223997037,16.662161829862445
1229,5,10.2,-8310.030049342975,-2313.146135276947,11.007611347186176
1230,6,10.2,-8269.244359771923,-2295.0524149672297,42.14222405768551
1231,7,10.2,-8275.042157629927,-2295.558558776243,49.77776789843984
1232,8,10.2,-8299.484562093103,-2305.716420605123,73.3134842176797
1233,9,10.2,-8267.843249483552,-2299.893988097943,46.34859501413054
1234,10,10.2,-8270.3015492634,-2295.3771552922412,47.818563076812026
1235,11,10.2,-8271.605524798795,-2289.423655265298,42.29120970342116
1236,0,10.3,-8308.625348150108,-2282.8197932239627,17.85551017872039
1237,1,10.3,-8256.342897592049,-2350.6852046399354,38.06190727695867
1238,2,10.3,-8307.539863109598,-2263.5423324554613,25.557030879022143
1239,3,10.3,-8260.65346312329,-2331.377388778769,48.29891578235863
1240,4,10.3,-8292.01470339489,-2277.4997215127055,16.53192490163935
1241,5,10.3,-8310.772546091965,-2335.0190868405207,10.514768519268829
1242,6,10.3,-8269.037462919126,-2316.7074132059347,42.102414814096115
1243,7,10.3,-8275.02565270209,-2317.417064859202,49.700606197547266
1244,8,10.3,-8299.467330227262,-2327.7195743902316,73.54008652127096
1245,9,10.3,-8267.646710571333,-2321.9200672523325,46.29461953313712
1246,10,10.3,-8270.128906565431,-2317.359801869165,47.77938801477415
1247,11,10.3,-8271.47597476889,-2311.2872662039244,42.21343238408982
1248,0,10.4,-8309.179879217958,-2304.0820317572593,17.705675278605906
1249,1,10.4,-8256.394992591933,-2372.5964566290486,38.107598214138434
1250,2,10.4,-8308.345230801853,-2284.590462562282,25.19829870718992
1251,3,10.4,-8260.477344928211,-2353.5821553197347,48.30871924742125
1252,4,10.4,-8292.028354991306,-2299.102219028374,16.40168797341625
1253,5,10.4,-8311.515042840954,-2356.892038404094,10.021925691351473
1254,6,10.4,-8268.830566066328,-2338.36241144464,42.062605570506726
1255,7,10.4,-8275.009147774255,-2339.2755709421617,49.62344449665469
1256,8,10.4,-8299.450098361423,-2349.72272817534,73.76668882486224
1257,9,10.4,-8267.450171659113,-2343.946146406722,46.2406440521437
1258,10,10.4,-8269.956263867462,-2339.3424484460884,47.740212952736265
1259,11,10.4,-8271.346424738982,-2333.15087714255,42.135655064758474
1260,0,10.5,-8309.734410285806,-2325.3442702905554,17.55584037849142
1261,1,10.5,-8256.447087591816,-2394.5077086181623,38.1532891513182
1262,2,10.5,-8309.15059849411,-2305.638592669103,24.839566535357697
1263,3,10.5,-8260.301226733134,-2375.7869218607007,48.31852271248389
1264,4,10.5,-8292.04200658772,-2320.704716544042,16.271451045193157
1265,5,10.5,-8312.257539589944,-2378.7649899676676,9.529082863434127
1266,6,10.5,-8268.623669213532,-2360.0174096833452,42.02279632691732
1267,7,10.5,-8274.992642846419,-2361.1340770251204,49.54628279576211
1268,8,10.5,-8299.432866495585,-2371.7258819604476,73.99329112845352
1269,9,10.5,-8267.253632746893,-2365.972225561112,46.186668571150285
1270,10,10.5,-8269.78362116949,-2361.325095023012,47.70103789069839
1271,11,10.5,-8271.216874709076,-2355.014488081176,42.05787774542714
1272,0,10.6,-8310.288941353656,-2346.6065088238515,17.406005478376937
1273,1,10.6,-8256.499182591702,-2416.418960607275,38.19898008849796
1274,2,10.6,-8309.955966186368,-2326.686722775924,24.480834363525474
1275,3,10.6,-8260.125108538055,-2397.991688401667,48.32832617754652
1276,4,10.6,-8292.055658184136,-2342.3072140597105,16.14121411697006
1277,5,10.6,-8313.000036338932,-2400.6379415312413,9.03624003551678
1278,6,10.6,-8268.416772360735,-2381.6724079220503,41.98298708332793
1279,7,10.6,-8274.976137918584,-2382.99258310808,49.469121094869536
1280,8,10.6,-8299.415634629746,-2393.729035745556,74.21989343204478
1281,9,10.6,-8267.057093834674,-2387.9983047155015,46.13269309015688
1282,10,10.6,-8269.61097847152,-2383.3077415999355,47.6618628286605
1283,11,10.6,-8271.087324679169,-2376.8780990198015,41.9801004260958
1284,0,10.7,-8310.843472421504,-2367.8687473571476,17.256170578262452
1285,1,10.7,-8256.551277591585,-2438.3302125963887,38.24467102567773
1286,2,10.7,-8310.761333878623,-2347.734852882745,24.122102191693262
1287,3,10.7,-8259.948990342977,-2420.196454942633,48.33812964260915
1288,4,10.7,-8292.06930978055,-2363.909711575379,16.010977188746963
1289,5,10.7,-8313.742533087921,-2422.5108930948145,8.543397207599433
1290,6,10.7,-8268.209875507937,-2403.3274061607553,41.943177839738524
1291,7,10.7,-8274.959632990747,-2404.8510891910387,49.39195939397696
1292,8,10.7,-8299.398402763907,-2415.7321895306645,74.44649573563608
1293,9,10.7,-8266.860554922456,-2410.024383869891,46.078717609163455
1294,10,10.7,-8269.438335773551,-2405.2903881768593,47.622687766622626
1295,11,10.7,-8270.957774649261,-2398.7417099584277,41.90232310676446
1296,0,10.8,-8311.398003489354,-2389.130985890444,17.106335678147968
1297,1,10.8,-8256.60337259147,-2460.2414645855024,38.290361962857496
1298,2,10.8,-8311.56670157088,-2368.782982989566,23.76337001986104
1299,3,10.8,-8259.772872147898,-2442.401221483599,48.347933107671786
1300,4,10.8,-8292.082961376966,-2385.512209091047,15.880740260523865
1301,5,10.8,-8314.485029836911,-2444.383844658388,8.050554379682087
1302,6,10.8,-8268.00297865514,-2424.982404399461,41.90336859614913
1303,7,10.8,-8274.943128062912,-2426.7095952739983,49.31479769308439
1304,8,10.8,-8299.381170898068,-2437.7353433157728,74.67309803922734
1305,9,10.8,-8266.664016010236,-2432.050463024281,46.02474212817004
1306,10,10.8,-8269.265693075582,-2427.2730347537827,47.58351270458474
1307,11,10.8,-8270.828224619356,-2420.605320897054,41.824545787433124
1308,0,10.9,-8311.952534557202,-2410.39322442374,16.95650077803348
1309,1,10.9,-8256.655467591356,-2482.152716574616,38.33605290003727
1310,2,10.9,-8312.372069263136,-2389.831113096387,23.404637848028816
1311,3,10.9,-8259.59675395282,-2464.605988024565,48.35773657273441
1312,4,10.9,-8292.096612973379,-2407.1147066067156,15.750503332300768
1313,5,10.9,-8315.227526585899,-2466.2567962219614,7.557711551764739
1314,6,10.9,-8267.796081802344,-2446.6374026381654,41.86355935255974
1315,7,10.9,-8274.926623135076,-2448.5681013569574,49.237635992191805
1316,8,10.9,-8299.363939032228,-2459.738497100881,74.8997003428186
1317,9,10.9,-8266.467477098016,-2454.0765421786705,45.97076664717662
1318,10,10.9,-8269.09305037761,-2449.2556813307065,47.544337642546864
1319,11,10.9,-8270.69867458945,-2442.4689318356795,41.746768468101784
1320,0,11.0,-8312.507065625052,-2431.655462957036,16.806665877918995
1321,1,11.0,-8256.707562591238,-2504.0639685637293,38.38174383721703
1322,2,11.0,-8313.177436955393,-2410.8792432032083,23.045905676196593
1323,3,11.0,-8259.420635757742,-2486.8107545655307,48.36754003779705
1324,4,11.0,-8292.110264569794,-2428.717204122384,15.620266404077672
1325,5,11.0,-8315.970023334889,-2488.129747785535,7.064868723847384
1326,6,11.0,-8267.589184949546,-2468.292400876871,41.82375010897034
1327,7,11.0,-8274.910118207239,-2470.4266074399166,49.16047429129923
1328,8,11.0,-8299.346707166389,-2481.741650885989,75.12630264640988
1329,9,11.0,-8266.270938185795,-2476.10262133306,45.9167911661832
1330,10,11.0,-8268.920407679641,-2471.23832790763,47.50516258050898
1331,11,11.0,-8270.569124559543,-2464.3325427743052,41.668991148770445
1332,0,11.1,-8313.0615966929,-2452.917701490332,16.65683097780451
1333,1,11.1,-8256.759657591123,-2525.975220552843,38.427434774396794
1334,2,11.1,-8313.98280464765,-2431.9273733100285,22.68717350436438
1335,3,11.1,-8259.244517562664,-2509.0155211064966,48.37734350285968
1336,4,11.1,-8292.123916166209,-2450.3197016380523,15.490029475854577
1337,5,11.1,-8316.712520083878,-2510.0026993491088,6.572025895930038
1338,6,11.1,-8267.38228809675,-2489.947399115576,41.78394086538094
1339,7,11.1,-8274.893613279404,-2492.2851135228757,49.08331259040666
1340,8,11.1,-8299.32947530055,-2503.7448046710974,75.35290495000116
1341,9,11.1,-8266.074399273575,-2498.1287004874503,45.86281568518979
1342,10,11.1,-8268.747764981672,-2493.220974484553,47.4659875184711
1343,11,11.1,-8270.439574529637,-2486.196153712931,41.5912138294391
1344,0,11.2,-8313.616127760748,-2474.179940023628,16.506996077690026
1345,1,11.2,-8256.811752591007,-2547.8864725419567,38.47312571157656
1346,2,11.2,-8314.788172339908,-2452.9755034168497,22.328441332532158
1347,3,11.2,-8259.068399367585,-2531.220287647463,48.387146967922305
1348,4,11.2,-8292.137567762624,-2471.922199153721,15.35979254763148
1349,5,11.2,-8317.455016832866,-2531.875650912682,6.079183068012691
1350,6,11.2,-8267.175391243953,-2511.602397354281,41.74413162179154
1351,7,11.2,-8274.877108351568,-2514.1436196058353,49.00615088951409
1352,8,11.2,-8299.312243434711,-2525.747958456205,75.57950725359244
