,Id,t (Myr),x (pc),y (pc),z (pc)
971,11,8.0,-8221.044340246883,-1786.3907573636648,29.853298359224713
972,0,8.1,-8233.77568030298,-1802.8892962169273,27.906469909638403
973,1,8.1,-8208.97821805816,-1810.6990685742526,38.7358229414345
974,2,8.1,-8246.677722850894,-1800.1385942643165,17.718490937746388
975,3,8.1,-8264.271684042687,-1812.0770522727198,39.02515240530612
976,4,8.1,-8237.318588844057,-1805.3179026240387,37.70357531705752
977,5,8.1,-8252.618991084639,-1776.772558391626,1.1067713145965634
978,6,8.1,-8246.945701182036,-1801.423760067861,35.388850846867555
979,7,8.1,-8260.374635600665,-1819.5195911664734,17.24951424926335
980,8,8.1,-8208.886087292329,-1806.1263430700694,19.30441416275107
981,9,8.1,-8232.150560491096,-1793.6385601265504,52.17573420545585
982,10,8.1,-8254.415038646695,-1842.1108488452473,41.805423199886086
983,11,8.1,-8221.778228193025,-1807.988782930213,29.49563618218201
984,0,8.2,-8234.401052606892,-1824.6480887365335,27.692286100558388
985,1,8.2,-8209.404860249153,-1832.4644607140563,38.5134542075348
986,2,8.2,-8247.37088488995,-1821.7488718040433,17.508289188295077
987,3,8.2,-8264.999810842466,-1833.8868873778745,38.68202030386278
988,4,8.2,-8237.919925190803,-1826.9189950013931,37.35262587289293
989,5,8.2,-8253.768620076888,-1798.4199087052693,0.9626190074851092
990,6,8.2,-8247.703953856128,-1822.983324698769,35.242293036906545
991,7,8.2,-8261.036237082179,-1840.8474903168978,16.934643974849234
992,8,8.2,-8209.286368825638,-1827.8309910322016,19.02493062629873
993,9,8.2,-8233.1711229594,-1815.3669587521945,52.20339019539306
994,10,8.2,-8254.924390484694,-1863.709626784069,41.6911497626723
995,11,8.2,-8222.512116139167,-1829.586808496761,29.137974005139306
996,0,8.3,-8235.026424910804,-1846.4068812561395,27.478102291478365
997,1,8.3,-8209.831502440144,-1854.2298528538602,38.291085473635086
998,2,8.3,-8248.064046929005,-1843.35914934377,17.298087438843766
999,3,8.3,-8265.727937642245,-1855.6967224830296,38.338888202419454
1000,4,8.3,-8238.521261537551,-1848.5200873787473,37.00167642872834
1001,5,8.3,-8254.918249069136,-1820.0672590189126,0.8184667003736551
1002,6,8.3,-8248.462206530221,-1844.5428893296773,35.09573522694552
1003,7,8.3,-8261.697838563694,-1862.1753894673222,16.619773700435115
1004,8,8.3,-8209.686650358946,-1849.535638994334,18.74544708984639
1005,9,8.3,-8234.191685427704,-1837.0953573778386,52.23104618533027
1006,10,8.3,-8255.433742322693,-1885.308404722891,41.57687632545852
1007,11,8.3,-8223.24600408531,-1851.1848340633094,28.780311828096607
1008,0,8.4,-8235.651797214718,-1868.1656737757455,27.26391848239835
1009,1,8.4,-8210.258144631136,-1875.995244993664,38.06871673973538
1010,2,8.4,-8248.75720896806,-1864.9694268834967,17.08788568939245
1011,3,8.4,-8266.456064442023,-1877.506557588185,37.99575610097611
1012,4,8.4,-8239.122597884298,-1870.1211797561014,36.65072698456375
1013,5,8.4,-8256.067878061385,-1841.714609332556,0.674314393262201
1014,6,8.4,-8249.220459204314,-1866.1024539605853,34.94917741698451
1015,7,8.4,-8262.35944004521,-1883.5032886177462,16.304903426021
1016,8,8.4,-8210.086931892256,-1871.2402869564664,18.46596355339405
1017,9,8.4,-8235.21224789601,-1858.8237560034827,52.258702175267466
1018,10,8.4,-8255.943094160693,-1906.907182661713,41.46260288824474
1019,11,8.4,-8223.979892031453,-1872.7828596298575,28.422649651053902
