,Id,t (Myr),x (pc),y (pc),z (pc)
178,44,0.2,-8158.2042218828055,-66.29808732522753,79.4040506132214
179,45,0.2,-8169.885661628702,-66.47914286518653,71.41241063623646
180,46,0.2,-8197.053364934523,-65.48229455934418,69.38612560861228
181,47,0.2,-8169.835077636752,-63.26029674547837,74.31626342551935
182,48,0.2,-8170.473763366794,-69.25985066792164,80.75624775186574
183,49,0.2,-8150.3331629767945,-71.82963542645437,90.01219098308867
184,50,0.2,-8158.978562523781,-69.16113153582286,76.67767766912807
185,51,0.2,-8174.742461967708,-77.5721958901376,65.17618013487153
186,52,0.2,-8166.001318514947,-59.70500433307498,73.05541305935205
187,53,0.2,-8157.290396554747,-69.1204095505726,72.07276526284983
188,54,0.2,-8181.51481298329,-57.93068437286881,68.73550086608523
189,55,0.2,-8152.818890056815,-68.9585041179355,74.90450437344825
190,56,0.2,-8187.452749534631,-43.89805475254583,58.41102884566058
191,57,0.2,-8145.66077527771,-64.48875511846923,63.49750196272766
192,58,0.2,-8160.471027745997,-72.34871215788986,68.23715825181907
193,59,0.2,-8183.048259657483,-78.12868967579676,69.86837455696812
194,60,0.2,-8168.529541750573,-67.95300382523858,72.2683523730723
195,61,0.2,-8162.458227576929,-66.28450465195478,85.07891013128705
196,62,0.2,-8174.028635585439,-60.732429645539376,68.78199585966881
197,63,0.2,-8153.947949508804,-66.13401597370516,75.1425355773308
198,64,0.2,-8158.732292126221,-65.25555831274545,73.70132833747442
199,65,0.2,-8169.206127147749,-63.06902406554157,83.9918214103259
200,66,0.2,-8163.901212274845,-63.51618753973824,81.6520023652303
201,0,0.3,-8179.110349784326,-141.60059089024097,86.74738255368861
202,1,0.3,-8184.996640597829,-105.70347968765525,44.61280701787981
203,2,0.3,-8175.700127160809,-112.99848166954907,56.08058418561152
204,3,0.3,-8198.556240921744,-148.6283304030624,59.85533903298351
205,4,0.3,-8192.611083804628,-114.53694616562728,34.11422739494873
206,5,0.3,-8207.47779365993,-110.90991407062113,65.7894563178863
207,6,0.3,-8190.4143537978225,-120.43269719041008,65.07763196189558
208,7,0.3,-8187.801992602804,-119.77771885703608,46.82036002382681
209,8,0.3,-8152.54668796332,-98.82346732631082,50.018566990353726
210,9,0.3,-8214.685595282715,-157.4061696171397,50.718751302561095
211,10,0.3,-8164.534968393915,-123.34278873945512,57.393285991512855
212,11,0.3,-8227.321693418526,-155.0166163483188,27.096010824033957
213,12,0.3,-8244.030910168727,-143.0395395312478,29.1581674751663
214,13,0.3,-8227.711915418842,-171.71497960323265,54.53531056437451
215,14,0.3,-8257.37271724402,-157.2614983167034,36.36331630920822
216,15,0.3,-8228.460885008748,-159.6465744040158,39.923591582448616
217,16,0.3,-8231.018545574947,-174.61709778799445,35.922797085054555
218,17,0.3,-8255.713332003763,-157.05218484719705,35.75951260900773
219,18,0.3,-8250.39116870711,-158.01829722163282,48.151071078634175
220,19,0.3,-8243.416978841244,-154.03089059398317,50.90287247307079
221,20,0.3,-8236.142076811591,-152.92161858982755,32.82021737881418
222,21,0.3,-8223.923374833385,-151.53354209607153,52.355503913088874
223,22,0.3,-8235.007233843284,-149.93121340132697,34.230346261758925
224,23,0.3,-8262.564962637649,-160.53984688577424,38.92797703445376
225,24,0.3,-8245.308703464949,-157.94320975988686,28.330065138866992
226,25,0.3,-8254.071633234538,-160.95195428488006,33.002364792367324
227,26,0.3,-8246.395002755025,-134.61174574103478,57.67346443436153
228,27,0.3,-8237.979174882938,-189.65926204414305,62.98142814692047
229,28,0.3,-8245.818900337059,-143.09034757125704,30.99232647367437
230,29,0.3,-8243.007938209155,-147.69590034058774,34.01561615486287
231,30,0.3,-8177.671124841442,-96.04527131070674,61.346044338186616
232,31,0.3,-8171.302017870169,-100.1609750658383,83.42657616014053
233,32,0.3,-8171.37132112155,-100.62000000033014,52.878124715511596
234,33,0.3,-8201.847477895803,-85.00218997599865,62.14560171549953
235,34,0.3,-8171.750377953713,-83.7222636614079,83.00895540205237
236,35,0.3,-8182.26021915044,-77.24167448521196,69.62749289558042
237,36,0.3,-8199.923081924278,-74.05451063452558,63.257144446246585
238,37,0.3,-8177.200718018984,-78.81992550100452,71.10643982815354
239,38,0.3,-8191.98838988848,-89.18479258463672,67.56743776813452
240,39,0.3,-8202.74595094101,-90.31470467687382,64.9494948809609
241,40,0.3,-8197.788301577744,-97.04644503073028,70.39186487360155
242,41,0.3,-8229.309468580117,-86.86157974275501,57.25586208215216
243,42,0.3,-8169.700607992171,-98.07147380270138,80.82293153484905
244,43,0.3,-8206.120660292774,-80.86638539207708,54.20929114342155
245,44,0.3,-8159.175904249855,-88.37811266420802,79.31163674403568
246,45,0.3,-8170.515771328514,-88.65385770176796,71.27833507924271
247,46,0.3,-8197.751105606887,-87.73102582086385,69.23755892634871
248,47,0.3,-8170.579806022132,-85.23330897636149,73.86163564449768
249,48,0.3,-8171.008831206986,-91.3025616999835,80.71734164383706
250,49,0.3,-8151.055974860827,-93.81710296091421,89.93839808514743
251,50,0.3,-8159.547912481336,-91.18123048818383,76.69534468695387
252,51,0.3,-8175.693274225302,-99.43318851892352,64.87414673783019
253,52,0.3,-8166.687544064646,-81.97041886055186,72.79144341614901
254,53,0.3,-8158.307439269346,-91.06323689739746,71.81652467214109
255,54,0.3,-8182.255292434474,-80.05263522096692,68.60690395777107
256,55,0.3,-8153.499460752205,-91.02167194138725,74.66741088656948
257,56,0.3,-8188.090558315857,-65.83393196263928,58.04771409486222
258,57,0.3,-8146.25884066102,-86.53663945930417,63.41819584186819
259,58,0.3,-8161.0512086221215,-94.37323135551577,67.89634519609596
260,59,0.3,-8183.392436466002,-100.00852278273055,69.55593805929082
261,60,0.3,-8169.191708985653,-89.8787549117651,72.26451146970555
262,61,0.3,-8163.304881462442,-88.33879761540345,85.07413570092915
263,62,0.3,-8174.7629853892295,-82.871011386701,68.69580221147379
264,63,0.3,-8154.528887699987,-88.15313151816294,74.93532282107151
265,64,0.3,-8159.382655028177,-87.13460924054922,73.30453862002805
266,65,0.3,-8169.790207766828,-85.04286531419035,83.7512500524904
267,66,0.3,-8164.372597120931,-85.66321199360245,81.51277758953395
268,0,0.4,-8179.74014370203,-163.40478671473528,86.50232854480275
269,1,0.4,-8185.62201290174,-127.46227220726131,44.39862320879979
270,2,0.4,-8176.1267693518,-134.76387380935296,55.85821545171182
271,3,0.4,-8199.099382159031,-170.40924520442704,59.44268332751725
272,4,0.4,-8193.304245843683,-136.14722370535407,33.90402564549741
273,5,0.4,-8208.20592045971,-132.71974917577623,65.44632421644297
274,6,0.4,-8191.015690144569,-142.03378956776427,64.72668251773098
275,7,0.4,-8188.560245276897,-141.3372834879441,46.673802213865784
276,8,0.4,-8153.567250431625,-120.55186595195494,50.04622298029093
277,9,0.4,-8215.194947120715,-179.00494755596162,50.604477865347306
278,10,0.4,-8165.268856340057,-144.9408143060033,57.03562381447015
279,11,0.4,-8227.762012689662,-176.61460470987916,27.130830426419323
280,12,0.4,-8244.32361912944,-164.79277222830743,28.98862180707765
281,13,0.4,-8228.060828655385,-193.22386436156998,54.23397265851268
282,14,0.4,-8257.49492283212,-178.94813559318663,36.42222813550256
283,15,0.4,-8228.913036609456,-181.33771283478166,39.69682398950124
284,16,0.4,-8231.373447967422,-196.11896059358767,35.586863053437014
285,17,0.4,-8255.920619223372,-178.74078044653683,35.70700961431578
286,18,0.4,-8250.652552209423,-179.53977254929936,48.005705543468025
287,19,0.4,-8243.735814809197,-175.6180190416272,50.75971853706767
288,20,0.4,-8236.56311990456,-174.5590055366763,32.78643328313634
289,21,0.4,-8224.480350841557,-173.09884022529462,52.17550241348331
290,22,0.4,-8235.388520008366,-171.7055956935707,34.205710172067036
291,23,0.4,-8262.797269775825,-181.98197139682736,38.82631353205637
292,24,0.4,-8245.395844645367,-179.586837166096,28.28658891555753
293,25,0.4,-8254.3723775987,-182.4303020603292,32.99734398778478
294,26,0.4,-8246.727497379068,-156.2407490744778,57.40811521591902
295,27,0.4,-8238.242906857462,-211.00113642767647,62.681899163687234
296,28,0.4,-8246.11194083993,-164.73890802865995,30.99933371502794
297,29,0.4,-8243.285044107086,-169.20421813540415,33.88747687197688
298,30,0.4,-8178.294523344548,-118.07368561617236,61.304022719378
299,31,0.4,-8171.863026500965,-122.03625765062422,83.32500662113478
300,32,0.4,-8171.961007635384,-122.41569547075862,52.49760913512714
301,33,0.4,-8202.26847667116,-106.80088861124491,62.007040959161
302,34,0.4,-8172.320191178485,-105.83609692355078,82.97544230795057
303,35,0.4,-8183.165324641205,-99.09385354715228,69.38096074355767
304,36,0.4,-8200.567098657739,-95.92550347815,62.970916200661016
305,37,0.4,-8177.70756231611,-100.77855053621349,70.97726787463736
306,38,0.4,-8192.681786046325,-111.05215467535358,67.15890494264093
307,39,0.4,-8203.10321656187,-112.12866634855595,64.83511718213586
308,40,0.4,-8198.302376995716,-119.14468176051847,70.21364568395408
309,41,0.4,-8229.646486391954,-108.61863306812619,57.00027717827125
310,42,0.4,-8170.331179423542,-119.97428862213488,80.75060591448184
311,43,0.4,-8206.850188097178,-102.79111498970603,54.03352725306706
312,44,0.4,-8160.147586616905,-110.45813800318848,79.21922287484995
313,45,0.4,-8171.1458810283275,-110.82857253834939,71.14425952224897
314,46,0.4,-8198.44884627925,-109.97975708238353,69.08899224408513
315,47,0.4,-8171.324534407512,-107.20632120724459,73.40700786347601
316,48,0.4,-8171.543899047176,-113.34527273204537,80.67843553580838
317,49,0.4,-8151.77878674486,-115.80457049537404,89.86460518720618
318,50,0.4,-8160.117262438894,-113.20132944054478,76.71301170477967
319,51,0.4,-8176.6440864828965,-121.29418114770944,64.57211334078886
320,52,0.4,-8167.373769614347,-104.23583338802871,72.52747377294597
321,53,0.4,-8159.324481983946,-113.00606424422229,71.56028408143234
322,54,0.4,-8182.995771885658,-102.174586069065,68.4783070494569
323,55,0.4,-8154.180031447597,-113.084839764839,74.4303173996907
324,56,0.4,-8188.728367097084,-87.76980917273275,57.684399344063856
325,57,0.4,-8146.856906044332,-108.5845238001391,63.33888972100872
326,58,0.4,-8161.631389498247,-116.39775055314165,67.55553214037288
327,59,0.4,-8183.736613274522,-121.88835588966433,69.24350156161353
328,60,0.4,-8169.853876220734,-111.80450599829166,72.2606705663388
329,61,0.4,-8164.151535347954,-110.39309057885212,85.06936127057126
330,62,0.4,-8175.497335193019,-105.00959312786262,68.60960856327878
331,63,0.4,-8155.109825891168,-110.17224706262073,74.7281100648122
332,64,0.4,-8160.033017930133,-109.01366016835297,72.90774890258169
333,65,0.4,-8170.374288385905,-107.01670656283915,83.5106786946549
334,66,0.4,-8164.843981967016,-107.81023644746664,81.3735528138376
335,0,0.5,-8180.369937619734,-185.2089825392296,86.2572745359169
336,1,0.5,-8186.247385205653,-149.22106472686735,44.18443939971978
337,2,0.5,-8176.553411542792,-156.52926594915684,55.63584671781211
338,3,0.5,-8199.642523396318,-192.19016000579163,59.030027622050994
339,4,0.5,-8193.997407882738,-157.75750124508085,33.693823896046105
340,5,0.5,-8208.934047259489,-154.52958428093132,65.10319211499963
341,6,0.5,-8191.617026491315,-163.6348819451185,64.3757330735664
342,7,0.5,-8189.31849795099,-162.89684811885212,46.527244403904774
343,8,0.5,-8154.58781289993,-142.280264577599,50.07387897022813
344,9,0.5,-8215.704298958715,-200.60372549478353,50.49020442813353
345,10,0.5,-8166.002744286199,-166.53883987255148,56.677961637427444
346,11,0.5,-8228.202331960798,-198.21259307143956,27.16565002880469
347,12,0.5,-8244.616328090153,-186.54600492536707,28.819076138989
348,13,0.5,-8228.40974189193,-214.7327491199073,53.93263475265083
349,14,0.5,-8257.617128420221,-200.63477286966986,36.48113996179689
350,15,0.5,-8229.365188210162,-203.0288512655475,39.47005639655386
351,16,0.5,-8231.7283503599,-217.62082339918086,35.25092902181947
352,17,0.5,-8256.127906442982,-200.42937604587658,35.65450661962383
353,18,0.5,-8250.913935711738,-201.0612478769659,47.86034000830187
354,19,0.5,-8244.054650777149,-197.2051474892712,50.616564601064546
355,20,0.5,-8236.98416299753,-196.19639248352505,32.7526491874585
356,21,0.5,-8225.037326849731,-194.66413835451772,51.99550091387774
357,22,0.5,-8235.769806173448,-193.4799779858144,34.181074082375154
358,23,0.5,-8263.029576914,-203.4240959078805,38.72465002965898
359,24,0.5,-8245.482985825784,-201.2304645723051,28.243112692248076
360,25,0.5,-8254.673121962862,-203.90864983577833,32.99232318320224
361,26,0.5,-8247.05999200311,-177.86975240792086,57.142765997476516
362,27,0.5,-8238.506638831986,-232.34301081120987,62.38237018045401
363,28,0.5,-8246.404981342803,-186.38746848606286,31.006340956381514
364,29,0.5,-8243.562150005015,-190.7125359302206,33.759337589090904
365,30,0.5,-8178.917921847654,-140.10209992163794,61.26200110056937
366,31,0.5,-8172.424035131761,-143.91154023541011,83.22343708212902
367,32,0.5,-8172.5506941492185,-144.21139094118712,52.11709355474268
368,33,0.5,-8202.689475446521,-128.59958724649118,61.868480202822475
369,34,0.5,-8172.890004403258,-127.94993018569367,82.94192921384877
370,35,0.5,-8184.070430131972,-120.9460326090926,69.1344285915349
371,36,0.5,-8201.2111153912,-117.79649632177441,62.684687955075454
372,37,0.5,-8178.214406613237,-122.73717557142244,70.84809592112119
373,38,0.5,-8193.375182204172,-132.91951676607044,66.75037211714735
374,39,0.5,-8203.460482182732,-133.9426280202381,64.72073948331082
375,40,0.5,-8198.81645241369,-141.24291849030664,70.03542649430662
376,41,0.5,-8229.98350420379,-130.37568639349735,56.74469227439034
377,42,0.5,-8170.9617508549145,-141.87710344156838,80.67828029411463
378,43,0.5,-8207.579715901584,-124.71584458733497,53.85776336271257
379,44,0.5,-8161.1192689839545,-132.53816334216896,79.12680900566424
380,45,0.5,-8171.775990728139,-133.00328737493084,71.01018396525522
381,46,0.5,-8199.146586951616,-132.2284883439032,68.94042556182156
382,47,0.5,-8172.069262792892,-129.17933343812768,72.95238008245435
383,48,0.5,-8172.078966887368,-135.38798376410725,80.63952942777969
384,49,0.5,-8152.501598628892,-137.79203802983386,89.79081228926492
385,50,0.5,-8160.686612396449,-135.22142839290575,76.73067872260548
386,51,0.5,-8177.594898740492,-143.15517377649533,64.27007994374753
387,52,0.5,-8168.059995164046,-126.50124791550559,72.26350412974291
388,53,0.5,-8160.341524698544,-134.94889159104713,71.30404349072361
389,54,0.5,-8183.736251336842,-124.2965369171631,68.34971014114274
390,55,0.5,-8154.860602142988,-135.14800758829077,74.19322391281192
391,56,0.5,-8189.36617587831,-109.7056863828262,57.32108459326549
392,57,0.5,-8147.454971427644,-130.63240814097404,63.259583600149256
393,58,0.5,-8162.211570374371,-138.42226975076753,67.21471908464977
394,59,0.5,-8184.0807900830405,-143.7681889965981,68.93106506393622
395,60,0.5,-8170.516043455813,-133.7302570848182,72.25682966297205
396,61,0.5,-8164.998189233467,-132.4473835423008,85.06458684021337
397,62,0.5,-8176.23168499681,-127.14817486902423,68.52341491508376
398,63,0.5,-8155.690764082349,-132.1913626070785,74.5208973085529
399,64,0.5,-8160.683380832089,-130.89271109615672,72.51095918513532
400,65,0.5,-8170.958369004984,-128.99054781148794,83.27010733681941
401,66,0.5,-8165.315366813101,-129.9572609013308,81.23432803814127
402,0,0.6,-8180.999731537438,-207.0131783637239,86.01222052703108
403,1,0.6,-8186.8727575095645,-170.97985724647341,43.97025559063975
404,2,0.6,-8176.980053733783,-178.29465808896072,55.41347798391241
405,3,0.6,-8200.185664633604,-213.97107480715624,58.617371916584744
406,4,0.6,-8194.690569921793,-179.36777878480765,33.48362214659479
407,5,0.6,-8209.662174059267,-176.33941938608646,64.7600600135563
408,6,0.6,-8192.21836283806,-185.2359743224727,64.0247836294018
