,Id,t (Myr),x (pc),y (pc),z (pc)
2550,2,9.1,-8278.83246250358,-2002.2935575977979,15.833842683251676
2551,3,9.1,-8301.289752457504,-2037.7522928744638,20.91428289043734
2552,4,9.1,-8257.610186072243,-2011.0890558297394,4.746825538565602
2553,5,9.1,-8283.044797393293,-2037.9214917218894,2.388107811920066
2554,6,9.1,-8276.632835192486,-2042.9226328726102,34.98766337772409
2555,7,9.1,-8283.819975954428,-2025.2554115203025,32.28156600345785
2556,8,9.1,-8289.205544318685,-1980.1723669768496,62.45991443533532
2557,9,9.1,-8278.09181134108,-2007.1255692294824,15.011971962627474
2558,10,9.1,-8276.735342225988,-2031.3164671081822,11.601537790457284
2559,11,9.1,-8269.096504095654,-2012.739389058842,11.224790543585906
2560,12,9.1,-8287.942254307842,-2007.4020256655572,29.03295538954578
2561,13,9.1,-8284.088938065634,-2038.7404190431214,-1.8731821888058777
2562,14,9.1,-8263.888798437249,-2004.3200357905275,39.9402433728641
2563,15,9.1,-8281.420249237573,-2039.030636866037,49.8322279076725
2564,16,9.1,-8292.066510174463,-2020.2798481352372,37.377762182398854
2565,17,9.1,-8263.592750879458,-2034.8336549821981,25.598743353501874
2566,18,9.1,-8272.888247999426,-2041.1459483264155,11.965052460165081
2567,19,9.1,-8279.751417904043,-2037.2614876327257,13.698846183274453
2568,20,9.1,-8316.984181271757,-1993.6045902585495,11.54014949083114
2569,21,9.1,-8319.0084776608,-1987.667960562094,13.451601202522726
2570,22,9.1,-8315.490448870412,-2026.8845457924585,31.858455431814736
2571,23,9.1,-8273.76976193078,-2043.8750778791477,51.37979553613625
2572,24,9.1,-8324.28817886895,-1992.6123563968042,38.83834192976769
2573,25,9.1,-8313.70575567605,-1992.13901752675,16.502396588921897
2574,26,9.1,-8319.991674178225,-1994.3517574371194,14.410245837561813
2575,27,9.1,-8294.17345653764,-2034.1102015965887,67.11577677156146
2576,0,9.2,-8316.887013290268,-2041.2031057107479,32.13670904319353
2577,1,9.2,-8299.416500681335,-2052.7591784446704,22.083715461112106
2578,2,9.2,-8278.956054558868,-2024.5052219185416,16.002291925109166
2579,3,9.2,-8301.286865590833,-2059.910867383382,21.026792779645255
2580,4,9.2,-8257.612430724204,-2033.2647961173925,4.7661725527031304
2581,5,9.2,-8283.073100470183,-2060.1080663587377,2.388048246904612
2582,6,9.2,-8276.600000671597,-2065.2244473473734,35.295149416960264
2583,7,9.2,-8284.144304878802,-2047.344272270338,32.47311825742495
2584,8,9.2,-8288.658984437014,-2001.9105992981247,62.66802268055429
2585,9,9.2,-8278.425693680787,-2029.2616396156204,15.194916477457802
2586,10,9.2,-8276.933288986062,-2053.4979385715983,11.668107321264339
2587,11,9.2,-8269.252978223893,-2034.9335104750446,11.307710518989769
2588,12,9.2,-8288.04980779902,-2029.5959717033056,29.278681726370554
2589,13,9.2,-8284.074058900049,-2060.939831462184,-1.8799895754796905
2590,14,9.2,-8262.788923679685,-2026.17168630524,40.100444038448416
2591,15,9.2,-8281.714951734897,-2061.1996430483946,50.14936171357371
2592,16,9.2,-8292.335402392917,-2042.220787440408,37.5068237984579
2593,17,9.2,-8262.871370267561,-2057.03450444431,25.70618678473778
2594,18,9.2,-8273.04676104838,-2063.348029129819,12.020803906911503
2595,19,9.2,-8279.98514357842,-2059.4208101606987,13.775192001732218
2596,20,9.2,-8316.862827425708,-2015.7293344660698,11.590645499371439
2597,21,9.2,-8318.909082173474,-2009.727662876423,13.523271698133238
2598,22,9.2,-8315.438136743318,-2049.005711658457,32.031446218908414
2599,23,9.2,-8273.634541984666,-2066.139883364183,51.68800438235114
2600,24,9.2,-8324.806366551007,-2014.3675237574973,39.09632516023074
2601,25,9.2,-8313.52538845557,-2014.2529509992278,16.593767916971313
2602,26,9.2,-8319.879152631114,-2016.4907779483515,14.479398127651104
2603,27,9.2,-8293.90019435151,-2056.5878696948257,67.72905220759387
